Codigo,CodCompra,RubroC,Item,Stock,Precio,PrecioCba,Marca,Precio5
4138,911554,ELECTRICIDAD>ILUMINACION>LUMINARIA DE EMBUTIR>,LUMINARIA DE EMBUTIR LED SICA 06W CUADRADA CALIDA,20,797,546.63,Publish,728
4111,911555,ELECTRICIDAD>ILUMINACION>LUMINARIA DE EMBUTIR>,LUMINARIA DE EMBUTIR LED SICA 06W CUADRADA FRIA,16,797,546.63,Publish,728
4130,911544,ELECTRICIDAD>ILUMINACION>LUMINARIA DE EMBUTIR>,LUMINARIA DE EMBUTIR LED SICA 06W REDONDA CALIDA,20,797,546.63,Publish,728
4103,911545,ELECTRICIDAD>>>,LUMINARIA DE EMBUTIR LED SICA 06W REDONDA FRIA,13,797,546.63,Publish,728
4139,911556,ELECTRICIDAD>ILUMINACION>LUMINARIA DE EMBUTIR>,LUMINARIA DE EMBUTIR LED SICA 12W CUADRADA CALIDA,20,1062,746.48,Publish,993
4112,911557,ELECTRICIDAD>>>,LUMINARIA DE EMBUTIR LED SICA 12W CUADRADA FRIA,13,1045,733.37,Publish,976
4131,911546,ELECTRICIDAD>ILUMINACION>LUMINARIA DE EMBUTIR>,LUMINARIA DE EMBUTIR LED SICA 12W REDONDA CALIDA,13,1062,746.48,Publish,993
4104,911547,ELECTRICIDAD>>>,LUMINARIA DE EMBUTIR LED SICA 12W REDONDA FRIA,16,965,746.48,Publish,896
4140,911558,ELECTRICIDAD>ILUMINACION>LUMINARIA DE EMBUTIR>,LUMINARIA DE EMBUTIR LED SICA 18W CUADRADA CALIDA,20,1704,1228.6,Publish,1635
4113,911559,ELECTRICIDAD>>>,LUMINARIA DE EMBUTIR LED SICA 18W CUADRADA FRIA,5,1675,1207.02,Publish,1606
4132,911548,ELECTRICIDAD>ILUMINACION>LUMINARIA DE EMBUTIR>,LUMINARIA DE EMBUTIR LED SICA 18W REDONDA CALIDA,20,1704,1228.6,Publish,1635
4105,911549,ELECTRICIDAD>>>,LUMINARIA DE EMBUTIR LED SICA 18W REDONDA FRIA,20,1675,1207.02,Publish,1606
4141,911750,ELECTRICIDAD>ILUMINACION>LUMINARIA DE EMBUTIR>,LUMINARIA DE EMBUTIR LED SICA 24W CUADRADA CALIDA,0,2701,1978.28,Publish,2632
4114,911751,ELECTRICIDAD>ILUMINACION>LUMINARIA DE EMBUTIR>,LUMINARIA DE EMBUTIR LED SICA 24W CUADRADA FRIA,19,2701,1978.28,Publish,2632
4133,911740,ELECTRICIDAD>ILUMINACION>LUMINARIA DE EMBUTIR>,LUMINARIA DE EMBUTIR LED SICA 24W REDONDA CALIDA,10,2701,1978.28,Publish,2632
4106,911741,ELECTRICIDAD>ILUMINACION>LUMINARIA DE EMBUTIR>,LUMINARIA DE EMBUTIR LED SICA 24W REDONDA FRIA,20,2701,1978.28,Publish,2632
4119,911561,ELECTRICIDAD>>>,LUMINARIA DE EMBUTIR LED SICA 44W 60X60 LUZ FRIA,0,3576,2636.3,Publish,3507
4142,911660,ELECTRICIDAD>ILUMINACION>LUMINARIA TIPO PLAFON>,LUMINARIA DE SOBREPONER LED SICA 06W CUADRADA CALI,20,853,588.76,Publish,784
4115,911661,ELECTRICIDAD>ILUMINACION>LUMINARIA TIPO PLAFON>,LUMINARIA DE SOBREPONER LED SICA 06W CUADRADA FRIA,0,853,588.76,Publish,784
4134,911650,ELECTRICIDAD>ILUMINACION>LUMINARIA TIPO PLAFON>,LUMINARIA DE SOBREPONER LED SICA 06W REDONDA CALID,45,853,588.76,Publish,784
4107,911651,ELECTRICIDAD>ILUMINACION>LUMINARIA TIPO PLAFON>,LUMINARIA DE SOBREPONER LED SICA 06W REDONDA FRIA,20,839,578.42,Publish,770
4143,911662,ELECTRICIDAD>ILUMINACION>LUMINARIA TIPO PLAFON>,LUMINARIA DE SOBREPONER LED SICA 12W CUADRADA CALI,16,1277,908.04,Publish,1208
4116,911663,ELECTRICIDAD>ILUMINACION>LUMINARIA TIPO PLAFON>,LUMINARIA DE SOBREPONER LED SICA 12W CUADRADA FRIA,44,1277,908.04,Publish,1208
4135,911652,ELECTRICIDAD>ILUMINACION>LUMINARIA TIPO PLAFON>,LUMINARIA DE SOBREPONER LED SICA 12W REDONDA CALID,11,1277,908.04,Publish,1208
4108,911653,ELECTRICIDAD>ILUMINACION>PLAFONES>,LUMINARIA DE SOBREPONER LED SICA 12W REDONDA FRIA,41,1277,908.04,Publish,1208
4144,911664,ELECTRICIDAD>ILUMINACION>LUMINARIA TIPO PLAFON>,LUMINARIA DE SOBREPONER LED SICA 18W CUADRADA CALI,14,1723,1243.3,Publish,1654
4117,911665,ELECTRICIDAD>ILUMINACION>LUMINARIA TIPO PLAFON>,LUMINARIA DE SOBREPONER LED SICA 18W CUADRADA FRIA,32,1723,1243.3,Publish,1654
4136,911654,ELECTRICIDAD>ILUMINACION>LUMINARIA TIPO PLAFON>,LUMINARIA DE SOBREPONER LED SICA 18W REDONDA CALID,20,1723,1243.3,Publish,1654
4109,911655,ELECTRICIDAD>ILUMINACION>LUMINARIA TIPO PLAFON>,LUMINARIA DE SOBREPONER LED SICA 18W REDONDA FRIA,16,1694,1221.46,Publish,1625
4145,911666,ELECTRICIDAD>ILUMINACION>LUMINARIA TIPO PLAFON>,LUMINARIA DE SOBREPONER LED SICA 24W CUADRADA CALI,13,2885,2116.7,Publish,2816
4118,911667,ELECTRICIDAD>ILUMINACION>LUMINARIA TIPO PLAFON>,LUMINARIA DE SOBREPONER LED SICA 24W CUADRADA FRIA,26,2654,1943.51,Publish,2585
4137,911656,ELECTRICIDAD>ILUMINACION>LUMINARIA TIPO PLAFON>,LUMINARIA DE SOBREPONER LED SICA 24W REDONDA CALID,0,2701,1978.26,Publish,2632
4110,911657,ELECTRICIDAD>ILUMINACION>LUMINARIA TIPO PLAFON>,LUMINARIA DE SOBREPONER LED SICA 24W REDONDA FRIA,34,2654,1943.51,Publish,2585
4935,PLS010-6FW,ELECTRICIDAD>ILUMINACION>LUMINARIA TIPO PLAFON>,LUMINARIA LED .6W CUADRADO DE APLICAR 6500K L/FRIA,66,714,484.55,Publish,645
4936,PLE010-6FW,ELECTRICIDAD>ILUMINACION>LUMINARIA DE EMBUTIR>,LUMINARIA LED .6W CUADRADO DE EMBUTIR 6500K L/FRIA,24,655,439.87,Publish,586
4937,PLS009-6FW,ELECTRICIDAD>ILUMINACION>LUMINARIA TIPO PLAFON>,LUMINARIA LED .6W REDONDO DE APLICAR 6500K L/FRIA,62,686,463.61,Publish,617
4938,PLE009-6FW,ELECTRICIDAD>ILUMINACION>LUMINARIA DE EMBUTIR>,LUMINARIA LED .6W REDONDO DE EMBUTIR 6500K L/FRIA,37,598,397.28,Publish,529
3133,PLS010-12FW,ELECTRICIDAD>ILUMINACION>LUMINARIA TIPO PLAFON>,LUMINARIA LED 12W CUADRADA DE APLICAR 5500K L/FRIA,24,969,749.89,Publish,900
2422,PLE010-12FW,ELECTRICIDAD>ILUMINACION>LUMINARIA DE EMBUTIR>,LUMINARIA LED 12W CUADRADA EMBUTIR 5500K L/FRIA,35,819,624.75,Publish,750
3131,PLS009-12FW,ELECTRICIDAD>ILUMINACION>LUMINARIA TIPO PLAFON>,LUMINARIA LED 12W REDONDA DE APLICAR 5500K L/FRIA,45,992,768.4,Publish,923
2423,PLE009-12FW,ELECTRICIDAD>ILUMINACION>LUMINARIA DE EMBUTIR>,LUMINARIA LED 12W REDONDA EMBUTIR 5500K L/FRIA,31,788,598.37,Publish,719
4658,PLS010-18CW,ELECTRICIDAD>ILUMINACION>LUMINARIA TIPO PLAFON>,LUMINARIA LED 18W CUADRADA DE APLICAR 3000K L/CAL.,0,1232,969.11,Publish,1163
3132,PLS010-18FW,ELECTRICIDAD>ILUMINACION>LUMINARIA DE EMBUTIR>,LUMINARIA LED 18W CUADRADA DE APLICAR 5500K L/FRIA,59,1295,1021.44,Publish,1226
3222,PLE010-18CW,ELECTRICIDAD>ILUMINACION>LUMINARIA DE EMBUTIR>,LUMINARIA LED 18W CUADRADA EMBUTIR L/CALIDA,16,1114,870.65,Publish,1045
3129,PLE010-18FW,ELECTRICIDAD>ILUMINACION>LUMINARIA DE EMBUTIR>,LUMINARIA LED 18W CUADRADA EMBUTIR L/FRIA,42,1114,870.65,Publish,1045
3134,PLS009-18FW,ELECTRICIDAD>ILUMINACION>LUMINARIA TIPO PLAFON>,LUMINARIA LED 18W REDONDA DE APLICAR 5500K L/FRIA,7,1155,904.86,Publish,1086
4879,PLS009-18CW,ELECTRICIDAD>ILUMINACION>LUMINARIA TIPO PLAFON>,LUMINARIA LED 18W REDONDA DE APLICAR L/CALIDA,0,1155,904.86,Publish,1086
3128,PLE009-18FW,ELECTRICIDAD>ILUMINACION>LUMINARIA TIPO PLAFON>,LUMINARIA LED 18W REDONDA EMBUTIR 5500K L/FRIA,30,942,726.82,Publish,873
3175,PLS010-24FW,ELECTRICIDAD>ILUMINACION>LUMINARIA TIPO PLAFON>,LUMINARIA LED 24W CUADRADA DE APLICAR 6500K L/FRIA,10,1801,1443.17,Publish,1732
3174,PLE010-24FW,ELECTRICIDAD>ILUMINACION>LUMINARIA TIPO PLAFON>,LUMINARIA LED 24W CUADRADA EMBUTIR 5500K L/FRIA,95,1731,1384.53,Publish,1662
5012,PLS009-24CW,ELECTRICIDAD>ILUMINACION>LUMINARIA TIPO PLAFON>,LUMINARIA LED 24W REDONDA DE APLICAR 3000K L/CALID,20,1883,1363.59,Publish,1814
3184,PLS009-24FW,ELECTRICIDAD>ILUMINACION>LUMINARIA TIPO PLAFON>,LUMINARIA LED 24W REDONDA DE APLICAR 5500K L/FRIA,9,1706,1363.59,Publish,1637
3173,PLE009-24FW,ELECTRICIDAD>ILUMINACION>LUMINARIA DE EMBUTIR>,LUMINARIA LED 24W REDONDA EMBUTIR 5500K L/FRIA,37,1637,1306.32,Publish,1568
3070,PL6X6-340W,ELECTRICIDAD>ILUMINACION>LUMINARIA DE EMBUTIR>,LUMINARIA LED 40W EMBUTIR 60X60CM 5500K BAW L/FRIA,9,5014,4120.76,Publish,4945
2640,SLPL3422F,ELECTRICIDAD>ILUMINACION>LUMINARIA DE EMBUTIR>,LUMINARIA LED 40W EMBUTIR 60X60CM 5500K L/FRIA,0,3410,2783.55,Draft,3341
3130,118002/BC,ELECTRICIDAD>ILUMINACION>LUMINARIA DE EMBUTIR>,LUMINARIA LED 40W EMBUTIR 60X60CM L/NEUTRA,1,6190,5100.24,Publish,6121
1499,PL1001-C-C,ELECTRICIDAD>ILUMINACION>LUMINARIA DE EMBUTIR>,LUMINARIA LED 60X60 ACCESORIO SOPORTE APLICAR,0,1834,1326.58,Draft,1765
4689,16530,ELECTRICIDAD>ILUMINACION>LUMINARIAS ALUM PUBLICO>,LUMINARIA LED ALUM. PUBL. SOLAR C/SENSOR 20W,0,7268,5998.94,Draft,7199
4643,3985,ELECTRICIDAD>ILUMINACION>LUMINARIAS ALUM PUBLICO>,LUMINARIA LED ALUM. PUBLICO  - S10 - SMD LED .20W,4,4309,3532.64,Publish,4240
4644,3986,ELECTRICIDAD>ILUMINACION>LUMINARIAS ALUM PUBLICO>,LUMINARIA LED ALUM. PUBLICO  - S10 - SMD LED .50W,23,7693,6353.02,Publish,7624
4645,3984,ELECTRICIDAD>>>,LUMINARIA LED ALUM. PUBLICO  - S10 - SMD LED 100W,18,9890,8184.11,Publish,9821
4646,3988,ELECTRICIDAD>ILUMINACION>LUMINARIAS ALUM PUBLICO>,LUMINARIA LED ALUM. PUBLICO  - S10 - SMD LED 150W,19,17207,14281.45,Publish,17138
4860,IL-080,ELECTRICIDAD>ILUMINACION>LUMINARIAS ALUM PUBLICO>,LUMINARIA LED ALUM. PUBLICO LED .40W,40,4722,3497.94,Publish,4653
4861,IL-081,ELECTRICIDAD>ILUMINACION>LUMINARIAS ALUM PUBLICO>,LUMINARIA LED ALUM. PUBLICO LED .50W,28,6360,4729.68,Publish,6291
4862,IL-082,ELECTRICIDAD>ILUMINACION>LUMINARIAS ALUM PUBLICO>,LUMINARIA LED ALUM. PUBLICO LED 100W,15,9769,7292.66,Publish,9700
4863,IL-083,ELECTRICIDAD>ILUMINACION>LUMINARIAS ALUM PUBLICO>,LUMINARIA LED ALUM. PUBLICO LED 150W,1,11879,8879.02,Publish,11810
4912,LMA010/AZ,ELECTRICIDAD>>>,MANGUERA DE LED 10MTS AZUL,0,2524,1845.31,Draft,2455
4911,LMA010/RO,ELECTRICIDAD>>>,MANGUERA DE LED 10MTS ROJA,0,2524,1845.31,Draft,2455
4683,LMA0005MU,ELECTRICIDAD>>>,MANGUERA LED BL. O MULTICOLOR DE 5M. C/CONTROLADOR,0,2391,1745.49,Draft,2322
4680,4680,ELECTRICIDAD>>>,MANGUERA LED BL/AMA/RO/AZ/VER O MULTICOLOR (METRO),0,825,567.94,Draft,756
4681,4681,ELECTRICIDAD>>>,MANGUERA LED CONECTOR,0,1248,885.77,Draft,1179
4682,4682,ELECTRICIDAD>>>,MANGUERA LED CONTROLADOR,0,3361,2474.95,Draft,3292
3190,3190,ELECTRICIDAD>>>,MORSETO DE BAJADA,0,280,158.47,Draft,211
2365,NT-0003,ELECTRICIDAD>MULTIPLES>>,MULTIPLE EXTERIOR 4 TOMAS BL C/LLAVE TOP,38,626,418.33,Publish,557
2313,ND-0015,ELECTRICIDAD>MULTIPLES>>,MULTIPLE EXTERIOR 4 TOMAS BLANCA,63,314,183.77,Publish,245
2364,NT-0001,ELECTRICIDAD>MULTIPLES>>,MULTIPLE EXTERIOR 4 TOMAS BLANCA TOP,81,535,350.23,Publish,466
2314,ND-0015NG,ELECTRICIDAD>MULTIPLES>>,MULTIPLE EXTERIOR 4 TOMAS NEGRA,70,303,175.82,Publish,234
147,NT-0004,ELECTRICIDAD>MULTIPLES>>,MULTIPLE EXTERIOR 6 TOMAS BL C/LLAVE TOP NT-0004,62,755,515.62,Publish,686
1391,NT-0002,ELECTRICIDAD>MULTIPLES>>,MULTIPLE EXTERIOR 6 TOMAS BLANCA TOP NT-0002,47,678,457.24,Publish,609
4744,SM-351-101,ELECTRICIDAD>ILUMINACION>REFLECTORES LED>,PANEL REFLECTOR SOLAR 20 LED 30W SENSOR MOVIMIENTO,0,1472,1168.89,Publish,1403
4050,PAVA,ELECTRICIDAD>>>,PAVA ELECTRICA SUZIKA,0,1512,1084.5,Draft,1443
4546,4546,ELECTRICIDAD>>>,PEINE TETRAPOLAR 63A ZOLODA,0,7823,5829.34,Draft,7754
2485,TA-0037,ELECTRICIDAD>PERILLA>>,PERILLA TORPEDO 2 AMP P/VELADOR BLANCA P/PL,156,184,85.97,Publish,115
1399,TA-0038,ELECTRICIDAD>PERILLA>>,PERILLA TORPEDO 2 AMP P/VELADOR NEGRA P/PL,105,184,85.97,Publish,115
1846,1300,ELECTRICIDAD>PERILLA>>,PERILLA TORPEDO OVALADA REFORZADA BLANCA,36,178,81.29,Publish,109
5041,5041,ELECTRICIDAD>PERILLA>>,PERILLA TORPEDO OVALADA REFORZADA NEGRA,118,178,81.29,Publish,109
3552,SAM3B4,ELECTRICIDAD>>>,PILA SONY ALCALINA AA (PRECIO DE BLISTER X 4),0,179,82.04,Draft,110
3553,SAM4B4,ELECTRICIDAD>>>,PILA SONY ALCALINA AAA (PRECIO DE BLISTER X 4),0,187,88.35,Draft,118
3232,COC599N,ELECTRICIDAD>VARIOS>>,PINZA COCODRILO .42MM CHICA NEGRA,39,82,9.31,Publish,13
3233,COC599R,ELECTRICIDAD>VARIOS>>,PINZA COCODRILO .42MM CHICA ROJA,218,82,9.31,Publish,13
3234,12124,ELECTRICIDAD>>>,PINZA COCODRILO 100X15MM ROJA,0,635,425.16,Draft,566
3236,COC620N,ELECTRICIDAD>VARIOS>>,PINZA COCODRILO 20A NEGRA,156,104,25.6,Publish,35
3237,COC620R,ELECTRICIDAD>VARIOS>>,PINZA COCODRILO 20A ROJA,141,104,25.6,Publish,35
5900,COC650N,ELECTRICIDAD>CONTACTOR>>,PINZA COCODRILO 50A NEGRO,50,144,55.89,Publish,75
5901,COC650R,ELECTRICIDAD>PINZA COCODRILO>>,PINZA COCODRILO 50A ROJO,78,144,55.89,Publish,75
225,225,ELECTRICIDAD>>>,"PINZA COCODRILO DE 2"" BLISTER X 8 PIEZAS 12123",0,623,416.33,Draft,554
226,226,ELECTRICIDAD>>>,"PINZA PARA BATERIA DE 4"" BLISTER X 4 C12124",0,902,625.82,Draft,833
71,TA-0103,ELECTRICIDAD>ILUMINACION>PLAFONES>,PLAFON CUADRADO 2 PORTALAMPARAS BLANCO,3,1159,819.22,Publish,1090
70,TA-0102,ELECTRICIDAD>ILUMINACION>PLAFONES>,PLAFON CUADRADO 2 PORTALAMPARAS NEGRO,1,1159,819.22,Publish,1090
4891,171036,ELECTRICIDAD>>>,PLAFON P / 2 TUBOS LED EMBUTIR 18W X 2 C/LOUVER,0,3250,2391.71,Draft,3181
44,TA-0088,ELECTRICIDAD>ILUMINACION>PLAFONES>,PLAFON RECTANGULAR 1 PORTALAMPARA BLANCO,11,916,636.66,Publish,847
43,TA-0087,ELECTRICIDAD>ILUMINACION>PLAFONES>,PLAFON RECTANGULAR 1 PORTALAMPARA NEGRO,13,916,636.66,Publish,847
69,TA-0094,ELECTRICIDAD>ILUMINACION>PLAFONES>,PLAFON REDONDO 1 PORTALAMPARA BLANCO,4,1054,739.94,Publish,985
45,TA-0093,ELECTRICIDAD>ILUMINACION>PLAFONES>,PLAFON REDONDO 1 PORTALAMPARA NEGRO,8,1054,739.94,Publish,985
2271,2271,ELECTRICIDAD>>>,PORTALAMPARA 2P PLASTICO BLANCO NORMALIZADO E27,0,28745,21560.55,Draft,28676
140,ND-0049,ELECTRICIDAD>PORTALAMPARAS>>,PORTALAMPARA 2P PLASTICO NEGRO E27,1,180,83.01,Publish,111
2283,3105,ELECTRICIDAD>PORTALAMPARAS>>,PORTALAMPARA 3P PLAST. BLANCO E27,131,177,80.58,Publish,108
2895,3114,ELECTRICIDAD>PORTALAMPARAS>>,PORTALAMPARA 3P PLAST. BLANCO MIGNON E14,201,177,80.75,Publish,108
1191,3104,ELECTRICIDAD>PORTALAMPARAS>>,PORTALAMPARA 3P PLAST. NEGRO E27,478,165,71.66,Publish,96
1938,3113,ELECTRICIDAD>PORTALAMPARAS>>,PORTALAMPARA 3P PLAST. NEGRO MIGNON E14,551,166,72.47,Publish,97
4629,ADAPTE4027,ELECTRICIDAD>PORTALAMPARAS>>,PORTALAMPARA ADAPTADOR HEMBRA E27 MACHO E40,109,279,157.79,Publish,210
4628,5384,ELECTRICIDAD>PORTALAMPARAS>>,PORTALAMPARA ADAPTADOR HEMBRA E40 MACHO E27,99,400,248.36,Publish,331
2055,12408,ELECTRICIDAD>PORTALAMPARAS>>,PORTALAMPARA C/FICHA MACHO A 220V E27,25,236,125.07,Publish,167
699,IC-0177,ELECTRICIDAD>PORTALAMPARAS>>,PORTALAMPARA DE PORCELANA C/ESCUADRA L E27,274,131,46.55,Publish,62
2367,IC-0176,ELECTRICIDAD>PORTALAMPARAS>>,"PORTALAMPARA DE PORCELANA ROSCA 3/8""",577,131,46.55,Publish,62
2370,8604,ELECTRICIDAD>PORTALAMPARAS>>,PORTALAMPARA GOLIAT E40 C/CASQUILLO 5/8,0,240,128,Publish,171
4920,3234,ELECTRICIDAD>PORTALAMPARAS>>,PORTALAMPARA PARA GUIRNALDA NEGRO,271,203,100.44,Publish,134
4,3103,ELECTRICIDAD>PORTALAMPARAS>>,PORTALAMPARA PLASTICO NEGRO C/CABLE E27,386,152,62.18,Publish,83
2476,3107,ELECTRICIDAD>PORTALAMPARAS>>,PORTALAMPARA RECEPT CURVO MARFIL E27,307,202,99.95,Publish,133
2475,3106,ELECTRICIDAD>PORTALAMPARAS>>,PORTALAMPARA RECEPT CURVO NEGRO E27,63,189,89.55,Publish,120
3270,P04,ELECTRICIDAD>PORTALAMPARAS>>,PORTALAMPARA RECEPTACULO RECTO BLANCO C/FLORON,251,194,93.57,Publish,125
3137,P05,ELECTRICIDAD>PORTALAMPARAS>>,PORTALAMPARA RECEPTACULO RECTO NEGRO C/FLORON,281,180,83.1,Publish,111
3235,916160,ELECTRICIDAD>PORTERO ELECTRICO>>,PORTERO ELECTRICO A 220V ANTIVANDALICO SICA,10,5003,3709.67,Publish,4934
2366,NT-0005,ELECTRICIDAD>PROLONGADOR>>,"PROLONGADOR 4 TOMAS C/TECLA CABLE .1,5M TOP",0,975,681,Publish,906
890,890,ELECTRICIDAD>PROLONGADOR>>,PROLONGADOR 4 TOMAS C/TECLA CABLE 1.2M NET,0,748,509.98,Draft,679
2721,CA3794,ELECTRICIDAD>>>,"PROLONGADOR 4 TOMAS S/TECLA CABLE 1,5M SENTAI",1,1095,771.14,Draft,1026
884,ZI-1001,ELECTRICIDAD>PROLONGADOR>>,PROLONGADOR 5 TOMAS C/TECLA CABLE 1.5MTS,382,959,668.63,Publish,890
888,ZI-1010,ELECTRICIDAD>>>,PROLONGADOR 5 TOMAS C/TECLA CABLE 3MTS,32,1143,807.3,Publish,1074
889,ZI-1020,ELECTRICIDAD>PROLONGADOR>>,PROLONGADOR 5 TOMAS C/TECLA CABLE 5MTS,100,1358,968.76,Publish,1289
558,ND-0016,ELECTRICIDAD>PROLONGADOR>>,PROLONGADOR 5 TOMAS CABLE 03M NACIONAL,19,819,563.67,Publish,750
559,ND-0017,ELECTRICIDAD>PROLONGADOR>>,PROLONGADOR 5 TOMAS CABLE 05M NACIONAL,10,1127,794.83,Publish,1058
532,ND-0042,ELECTRICIDAD>PROLONGADOR>>,PROLONGADOR 5 TOMAS CABLE 10M NACIONAL,6,1823,1318.41,Publish,1754
1384,1384,ELECTRICIDAD>ZAPATILLAS>>,"PROLONGADOR 6 TOMAS CON TECLA CABLE 1,5M",0,1196,847.27,Draft,1127
4543,4543,ELECTRICIDAD>>>,PROTECTOR ALTA BAJA TEN 3X208-440VCA 1 INV ABB,0,18838,14111.58,Draft,18769
5917,410043,ELECTRICIDAD>BAJADA DE LUZ>>,RACK PARA 1 SOLO AISLADOR MONOFASICO,40,358,216.72,Publish,289
2674,PRO0005,ELECTRICIDAD>>>,REFLECTOR HALOGENO .150W  NEGRO IMPORTADO,6,478,307.4,Publish,409
2675,PRO0007,ELECTRICIDAD>>>,REFLECTOR HALOGENO .500W  NEGRO IMPORTADO,0,410,256.18,Draft,341
2692,2692,ELECTRICIDAD>>>,REFLECTOR HALOGENO 1000W  NEGRO IMPORTADO,4,1705,1229.6,Publish,1636
2722,2722,ELECTRICIDAD>ILUMINACION>REFLECTORES LED>,REFLECTOR HALOGENO 1500W FUND. C5020,2,2523,1844.4,Publish,2454
5942,LLR701C,ELECTRICIDAD>ILUMINACION>REFLECTORES LED>,REFLECTOR LED .10W IP-65 LUZ CALIDA,13,809,555.69,Publish,740
2676,RL8001-10F,ELECTRICIDAD>ILUMINACION>REFLECTORES LED>,REFLECTOR LED .10W IP-65 LUZ FRIA,90,714,536.92,Publish,645
3598,2790,ELECTRICIDAD>>>,REFLECTOR LED .10W IP-65 LUZ FRIA C/SENSOR,0,2329,1882.7,Draft,2260
1203,LLR702C,ELECTRICIDAD>ILUMINACION>REFLECTORES LED>,REFLECTOR LED .20W IP-65 LUZ CALIDA,10,1398,998.84,Publish,1329
2702,2707,ELECTRICIDAD>ILUMINACION>REFLECTORES LED>,REFLECTOR LED .20W IP-65 LUZ FRIA,78,1139,890.9,Publish,1070
4665,2791,ELECTRICIDAD>ILUMINACION>REFLECTORES LED>,REFLECTOR LED .20W IP-65 LUZ FRIA C/SENSOR,3,3173,2586.11,Publish,3104
1204,LLR703C,ELECTRICIDAD>ILUMINACION>REFLECTORES LED>,REFLECTOR LED .30W IP-65 LUZ CALIDA,6,2081,1512.33,Publish,2012
1198,2708,ELECTRICIDAD>ILUMINACION>REFLECTORES LED>,REFLECTOR LED .30W IP-65 LUZ FRIA,70,1594,1270.03,Publish,1525
122,2792,ELECTRICIDAD>ILUMINACION>REFLECTORES LED>,REFLECTOR LED .30W IP-65 LUZ FRIA C/SENSOR,3,3763,3077.63,Publish,3694
5943,LLR705C,ELECTRICIDAD>ILUMINACION>REFLECTORES LED>,REFLECTOR LED .50W IP-65 LUZ CALIDA,10,2652,1941.41,Publish,2583
1657,2709,ELECTRICIDAD>ILUMINACION>REFLECTORES LED>,REFLECTOR LED .50W IP-65 LUZ FRIA,55,2166,1746.88,Publish,2097
1803,RL8007-70F,ELECTRICIDAD>ILUMINACION>REFLECTORES LED>,REFLECTOR LED .70W IP-65 LUZ FRIA,0,3618,2956.87,Draft,3549
129,2761,ELECTRICIDAD>ILUMINACION>REFLECTORES LED>,REFLECTOR LED 100W IP-65 LUZ FRIA,12,4680,3842.19,Publish,4611
1525,2765,ELECTRICIDAD>ILUMINACION>REFLECTORES LED>,REFLECTOR LED 200W IP-65 LUZ FRIA,5,11732,9718.91,Publish,11663
4824,376720,ELECTRICIDAD>ILUMINACION>REFLECTORES LED>,REFLECTOR LED SICA .10W IP-65 LUZ FRIA,79,960,741.79,Publish,891
4825,376721,ELECTRICIDAD>ILUMINACION>REFLECTORES LED>,REFLECTOR LED SICA .20W IP-65 LUZ FRIA,32,1596,1272.06,Publish,1527
4826,376722,ELECTRICIDAD>ILUMINACION>REFLECTORES LED>,REFLECTOR LED SICA .30W IP-65 LUZ FRIA,11,1992,1602.45,Publish,1923
4827,376723,ELECTRICIDAD>ILUMINACION>REFLECTORES LED>,REFLECTOR LED SICA .50W IP-65 LUZ FRIA,8,2722,2210,Publish,2653
4828,376794,ELECTRICIDAD>REFLECTORES>LED>,REFLECTOR LED SICA .70W IP-65 LUZ FRIA,0,4235,3471.36,Draft,4166
4829,376795,ELECTRICIDAD>REFLECTORES>LED>,REFLECTOR LED SICA 100W IP-65 LUZ FRIA,0,6302,5193.65,Draft,6233
4830,376798,ELECTRICIDAD>REFLECTORES>LED>,REFLECTOR LED SICA 150W IP-65 LUZ FRIA,0,11295,9354.56,Draft,11226
4831,376799,ELECTRICIDAD>REFLECTORES>LED>,REFLECTOR LED SICA 200W IP-65 LUZ FRIA,0,15211,12618.32,Draft,15142
4793,16510,ELECTRICIDAD>ILUMINACION>REFLECTORES LED>,REFLECTOR LED SOLAR .20W C/PANEL INCORPORADO,0,8201,6776.16,Draft,8132
4794,16511,ELECTRICIDAD>ILUMINACION>REFLECTORES LED>,REFLECTOR LED SOLAR .50W C/PANEL INCORPORADO,0,17236,14305.24,Draft,17167
4795,16512,ELECTRICIDAD>ILUMINACION>REFLECTORES LED>,REFLECTOR LED SOLAR 100W C/PANEL INCORPORADO,0,21753,18069.77,Draft,21684
219,12080,ELECTRICIDAD>ILUMINACION>REFLECTORES LED>,REFLECTOR PORTALAMPARA E40 LACADO PAMPA,0,1005,850.14,Publish,936
4893,412125AS,ELECTRICIDAD>>>,REPARTIDOR TETRAPOLAR STANDARD 125A ELENT,0,1986,1440.63,Draft,1917
22,8424,ELECTRICIDAD>RESISTENCIAS>>,RESISTENCIA Y TERMOSTATO P/TERMOTANQUE 1500W,351,1738,1390.83,Publish,1669
95,100102,ELECTRICIDAD>RESISTENCIAS>>,RESISTENCIA Y TERMOSTATO P/TERMOTANQUE 2000W,232,1966,1426.04,Publish,1897
2497,RD1MT,ELECTRICIDAD>CAJAS DIN>EMBUTIR>,RIEL DIN PERFORADO POR 1 METRO TROQUELADO,15,964,672.67,Publish,895
2868,R5,ELECTRICIDAD>VARIOS>>,ROSETA DE MADERA DE 05 CM 0005/RM,0,91,16.04,Publish,22
2523,R8,ELECTRICIDAD>VARIOS>>,ROSETA DE MADERA DE 08 CM 0008/RM,876,93,17.72,Publish,24
